step;game1;game2;avg_loss;per_ab1;per_ab2;avg_l;min_l;max_l;max_weight;sum_total;memory;fr;epsilon;avglossma
108700;434804;1166;2,03978;0,6;0,4;0,483;0,063;1;101,004;215085,3;443776;10,4;0,95;2,1779114
108800;435204;1167;1,97577;0,6;0,4;0,483;0,063;1;101,004;215296,1;444160;10,5;0,95;2,1789581
108900;435604;1168;1,94904;0,6;0,4;0,483;0,063;1;101,004;215506,5;444544;11,4;0,95;2,1804224
109000;436004;1169;2,0394;0,6;0,4;0,483;0,063;1;101,004;215735,5;444928;11;0,95;2,1817677
109100;436404;1170;1,97248;0,6;0,4;0,483;0,063;1;101,004;215898,4;445312;10,6;0,95;2,1824327
109200;436804;1171;2,02538;0,6;0,4;0,483;0,063;1;101,004;216073,1;445696;11;0,95;2,1832919
109300;437204;1172;2,29972;0,6;0,4;0,483;0,063;1;101,004;216279;446080;10,9;0,95;2,1837343
109400;437604;1174;2,05281;0,6;0,4;0,483;0,063;1;101,004;216473,9;446464;10,2;0,95;2,1829915
109500;438004;1175;2,0683;0,6;0,4;0,483;0,063;1;101,004;216680,5;446848;10,1;0,95;2,1837737
109600;438404;1176;2,04051;0,6;0,4;0,483;0,063;1;101,004;216976;447360;9,9;0,95;2,1850348
109700;438804;1177;2,00756;0,6;0,4;0,483;0,063;1;101,004;217148,1;447744;11,1;0,95;2,1862244
109800;439204;1178;2,06769;0,6;0,4;0,483;0,063;1;101,004;217372;448128;10,2;0,95;2,1862116
109900;439604;1180;2,01722;0,6;0,4;0,483;0,063;1;101,004;217572,6;448512;10;0,95;2,1870145
110000;440004;1181;2,04134;0,6;0,4;0,483;0,063;1;101,004;217775;448896;10,5;0,95;2,1877627
110100;440404;1182;2,48422;0,6;0,4;0,485;0,063;1;103,073;218124;449280;11;0,95;2,1872064
110200;440804;1183;2,41326;0,6;0,4;0,485;0,063;1;103,073;218429,9;449664;12,1;0,95;2,1878383
110300;441204;1184;2,44224;0,6;0,4;0,485;0,063;1;103,073;218752,3;450048;9,9;0,95;2,1885446
110400;441604;1185;2,31896;0,6;0,4;0,485;0,063;1;103,073;219068,8;450432;10,7;0,95;2,1884627
110500;442004;1186;2,34131;0,6;0,4;0,485;0,063;1;103,073;219489,1;450944;10,3;0,95;2,1885028
110600;442404;1187;2,27294;0,6;0,4;0,485;0,063;1;103,073;219731,7;451328;9,7;0,95;2,1891039
110700;442804;1188;2,26432;0,6;0,4;0,485;0,063;1;103,073;219989,2;451712;9,8;0,95;2,1892336
110800;443204;1189;2,29623;0,6;0,4;0,485;0,063;1;103,073;220227,1;452096;10,3;0,95;2,1905547
110900;443604;1189;2,26761;0,6;0,4;0,485;0,063;1;103,073;220537,2;452480;10,1;0,95;2,1912703
111000;444004;1191;2,32387;0,6;0,4;0,485;0,063;1;103,073;220813,6;452864;11;0,95;2,1917044
111100;444404;1192;2,29407;0,6;0,4;0,485;0,063;1;103,073;221076,8;453248;9,6;0,95;2,1929451
111200;444804;1193;2,44895;0,6;0,4;0,485;0,063;1;103,073;221351,7;453632;10,3;0,95;2,1923602
111300;445204;1194;2,23802;0,6;0,4;0,485;0,063;1;103,073;221707,2;454144;10,5;0,95;2,1904398
111400;445604;1195;2,4165;0,6;0,4;0,485;0,063;1;103,073;221965,2;454528;9,9;0,95;2,1904979
111500;446004;1196;2,19156;0,6;0,4;0,485;0,063;1;103,073;222226,5;454912;10;0,95;2,1899577
111600;446404;1197;2,18988;0,6;0,4;0,485;0,063;1;103,073;222510,2;455296;9,9;0,95;2,1913558
111700;446804;1198;2,24356;0,6;0,4;0,485;0,063;1;103,073;222741,8;455680;10,8;0,95;2,1915246
111800;447204;1198;2,3621;0,6;0,4;0,485;0,063;1;103,073;222982,1;456064;10,4;0,95;2,1919705
111900;447604;1199;2,17038;0,6;0,4;0,485;0,063;1;103,073;223237,4;456448;10,3;0,95;2,1907691
112000;448004;1200;2,2988;0,6;0,4;0,485;0,063;1;103,073;223519,2;456832;11,4;0,95;2,192987
112100;448404;1202;2,36429;0,6;0,4;0,485;0,063;1;103,073;223791,7;457216;10,3;0,95;2,1924384
112200;448804;1203;2,14264;0,6;0,4;0,485;0,063;1;103,073;224137;457728;10;0,95;2,1914069
112300;449204;1204;2,24247;0,6;0,4;0,485;0,063;1;103,073;224413,4;458112;10,3;0,95;2,193417
112400;449604;1205;2,18562;0,6;0,4;0,485;0,063;1;103,073;224663,8;458496;9,7;0,95;2,1942604
112500;450004;1206;2,18747;0,6;0,4;0,485;0,063;1;103,073;224941,4;458880;9,9;0,95;2,1949002
112600;450404;1207;2,19221;0,6;0,4;0,485;0,063;1;103,073;225158;459264;10,2;0,95;2,1951353
112700;450804;1208;2,36478;0,6;0,4;0,485;0,063;1;103,073;225403,9;459648;10,7;0,95;2,1950023
112800;451204;1209;2,2023;0,6;0,4;0,485;0,063;1;103,073;225652,9;460032;9,5;0,95;2,1941367
112900;451604;1209;2,25764;0,6;0,4;0,485;0,063;1;103,073;225887,7;460416;9,8;0,95;2,193574
113000;452004;1211;2,14679;0,6;0,4;0,485;0,063;1;103,073;226197,2;460928;9,5;0,95;2,1931346
113100;452404;1211;2,17327;0,6;0,4;0,485;0,063;1;103,073;226375,2;461312;9,9;0,95;2,193001
113200;452804;1213;2,21023;0,6;0,4;0,485;0,063;1;103,073;226591,9;461696;9,8;0,95;2,1937174
113300;453204;1214;2,18927;0,6;0,4;0,485;0,063;1;103,073;226780,4;462080;10,1;0,95;2,1930877
113400;453604;1215;2,16248;0,6;0,4;0,485;0,063;1;103,073;227018;462464;9,6;0,95;2,1932988
113500;454004;1216;2,28633;0,6;0,4;0,485;0,063;1;103,073;227267,8;462848;10,3;0,95;2,1939577
113600;454404;1217;2,15398;0,6;0,4;0,485;0,063;1;103,073;227472;463232;10,5;0,95;2,1932803
113700;454804;1218;2,28518;0,6;0,4;0,485;0,063;1;103,073;227717,7;463616;9,8;0,95;2,1925015
113800;455204;1219;2,2317;0,6;0,4;0,485;0,063;1;103,073;227968,3;464000;10,2;0,95;2,190953
113900;455604;1220;2,22236;0,6;0,4;0,485;0,063;1;103,073;228293,4;464512;9,4;0,95;2,191375
114000;456004;1221;2,17901;0,6;0,4;0,485;0,063;1;103,073;228536,4;464896;9,8;0,95;2,1922004
114100;456404;1222;2,17087;0,6;0,4;0,485;0,063;1;103,073;228760,9;465280;11;0,95;2,1928846
114200;456804;1223;2,03963;0,6;0,4;0,485;0,063;1;103,073;228992,6;465664;9,6;0,95;2,1923697
114300;457204;1224;2,09459;0,6;0,4;0,485;0,063;1;103,073;229175,3;466048;9,9;0,95;2,194331
114400;457604;1225;2,10731;0,6;0,4;0,485;0,063;1;103,073;229433,7;466432;11,1;0,95;2,1967617
114500;458004;1226;2,17641;0,6;0,4;0,485;0,063;1;103,073;229626,5;466816;10,1;0,95;2,1978105
114600;458404;1227;2,23879;0,6;0,4;0,485;0,063;1;103,073;229840,5;467200;10,4;0,95;2,1979633
114700;458804;1229;2,18057;0,6;0,4;0,485;0,063;1;103,073;230149,5;467712;9,7;0,95;2,1968484
114800;459204;1230;2,10874;0,6;0,4;0,485;0,063;1;103,073;230391,1;468096;9,9;0,95;2,1977159
114900;459604;1231;2,13336;0,6;0,4;0,485;0,063;1;103,073;230612,9;468480;10,4;0,95;2,198209
115000;460004;1232;2,16716;0,6;0,4;0,485;0,063;1;103,073;230827;468864;9,6;0,95;2,1991476
115100;460404;1233;2,1957;0,6;0,4;0,492;0,063;1;105,501;231056,1;469248;10,2;0,95;2,1980533
115200;460804;1234;2,1603;0,6;0,4;0,492;0,063;1;105,501;231226,1;469632;9,9;0,95;2,1984666
115300;461204;1236;2,12695;0,6;0,4;0,492;0,063;1;105,501;231451,4;470016;9,8;0,95;2,199081
115400;461604;1237;2,20082;0,6;0,4;0,492;0,063;1;105,501;231682,5;470400;9,6;0,95;2,1997866
115500;462004;1238;2,14295;0,6;0,4;0,492;0,063;1;105,501;231899,7;470784;10;0,95;2,1984447
115600;462404;1238;2,13635;0,6;0,4;0,492;0,063;1;105,501;232202,3;471296;9,8;0,95;2,1993444
115700;462804;1239;2,11448;0,6;0,4;0,492;0,063;1;105,501;232426,2;471680;9,7;0,95;2,1993619
115800;463204;1240;2,06617;0,6;0,4;0,492;0,063;1;105,501;232640;472064;9,8;0,95;2,2000977
115900;463604;1241;2,12748;0,6;0,4;0,492;0,063;1;105,501;232884,8;472448;9,8;0,95;2,2009513
116000;464004;1242;2,1349;0,6;0,4;0,492;0,063;1;105,501;233094,2;472832;9,9;0,95;2,201071
116100;464404;1243;2,0012;0,6;0,4;0,492;0,063;1;105,501;233325,5;473216;9,8;0,95;2,202179
116200;464804;1244;2,21471;0,6;0,4;0,492;0,063;1;105,501;233545,5;473600;9,9;0,95;2,2043747
116300;465204;1245;2,17403;0,6;0,4;0,492;0,063;1;105,501;233791,5;473984;10,5;0,95;2,2027854
116400;465604;1246;2,12379;0,6;0,4;0,492;0,063;1;105,501;234081,1;474496;9,4;0,95;2,2027009
116500;466004;1248;2,19283;0,6;0,4;0,492;0,063;1;105,501;234334,9;474880;10,7;0,95;2,2028101
116600;466404;1249;2,12934;0,6;0,4;0,492;0,063;1;105,501;234525,6;475264;10,2;0,95;2,2032325
116700;466804;1250;2,11149;0,6;0,4;0,492;0,063;1;105,501;234759,8;475648;12;0,95;2,2033879
116800;467204;1251;2,21987;0,6;0,4;0,492;0,063;1;105,501;234989,5;476032;11,2;0,95;2,2032706
116900;467604;1252;2,1303;0,6;0,4;0,492;0,063;1;105,501;235213,7;476416;9,9;0,95;2,2029426
117000;468004;1253;2,12242;0,6;0,4;0,492;0,063;1;105,501;235406,1;476800;11,6;0,95;2,2025126
117100;468404;1254;2,11351;0,6;0,4;0,492;0,063;1;105,501;235659,7;477184;10,5;0,95;2,2034848
117200;468804;1255;2,04252;0,6;0,4;0,492;0,063;1;105,501;235819,2;477568;10,9;0,95;2,2041305
117300;469204;1256;2,17011;0,6;0,4;0,492;0,063;1;105,501;236111,1;478080;11,2;0,95;2,2060993
117400;469604;1257;2,12606;0,6;0,4;0,492;0,063;1;105,501;236334,6;478464;10,2;0,95;2,2056921
117500;470004;1258;2,26394;0,6;0,4;0,492;0,063;1;105,501;236560,8;478848;10,6;0,95;2,2057737
117600;470404;1259;2,22162;0,6;0,4;0,492;0,063;1;105,501;236795,5;479232;10,4;0,95;2,2041621
117700;470804;1260;2,14155;0,6;0,4;0,492;0,063;1;105,501;236985,2;479616;10,3;0,95;2,203036
117800;471204;1262;2,05211;0,6;0,4;0,492;0,063;1;105,501;237204,6;480000;9,8;0,95;2,2026483
117900;471604;1262;2,13217;0,6;0,4;0,492;0,063;1;105,501;237428,9;480384;10,8;0,95;2,204265
118000;472004;1263;2,13796;0,6;0,4;0,492;0,063;1;105,501;237659,8;480768;11,7;0,95;2,2051108
118100;472404;1264;2,12197;0,6;0,4;0,492;0,063;1;105,501;237879,1;481152;10,1;0,95;2,2050503
118200;472804;1265;2,07457;0,6;0,4;0,492;0,063;1;105,501;238210,5;481664;10,3;0,95;2,2063345
118300;473204;1266;2,14305;0,6;0,4;0,492;0,063;1;105,501;238432,8;482048;10,5;0,95;2,2063604
118400;473604;1266;2,22153;0,6;0,4;0,492;0,063;1;105,501;238648,5;482432;10,1;0,95;2,2060024
118500;474004;1267;2,1939;0,6;0,4;0,492;0,063;1;105,501;238864,4;482816;10,8;0,95;2,2060621
118600;474404;1268;2,13526;0,6;0,4;0,492;0,063;1;105,501;239069,6;483200;10;0,95;2,2059119
118700;474804;1269;2,14445;0,6;0,4;0,492;0,063;1;105,501;239292,7;483584;11,2;0,95;2,2069737
118800;475204;1270;2,1222;0,6;0,4;0,492;0,063;1;105,501;239436,2;483968;10,1;0,95;2,2059335
118900;475604;1272;2,08357;0,6;0,4;0,492;0,063;1;105,501;239661;484352;9,9;0,95;2,2063636
119000;476004;1273;2,1059;0,6;0,4;0,492;0,063;1;105,501;239957,2;484864;10;0,95;2,2075543
119100;476404;1274;2,0584;0,6;0,4;0,492;0,063;1;105,501;240146;485248;10,2;0,95;2,2080817
119200;476804;1275;2,06962;0,6;0,4;0,492;0,063;1;105,501;240318,2;485632;11,2;0,95;2,2087514
119300;477204;1276;2,22544;0,6;0,4;0,492;0,063;1;105,501;240546;486016;10,3;0,95;2,2102489
119400;477604;1276;2,13103;0,6;0,4;0,492;0,063;1;105,501;240792,5;486400;10;0,95;2,2105229
119500;478004;1277;2,19441;0,6;0,4;0,492;0,063;1;105,501;240985;486784;9,9;0,95;2,2106657
119600;478404;1278;2,15947;0,6;0,4;0,492;0,063;1;105,501;241154,9;487168;10,4;0,95;2,209616
119700;478804;1279;2,00628;0,6;0,4;0,492;0,063;1;105,501;241346,7;487552;10;0,95;2,2106624
119800;479204;1280;2,14798;0,6;0,4;0,492;0,063;1;105,501;241592;487936;9,9;0,95;2,2117237
119900;479604;1281;2,09204;0,6;0,4;0,492;0,063;1;105,501;241918,7;488448;10;0,95;2,2127484
120000;480004;1282;1,98571;0,6;0,4;0,492;0,063;1;105,501;242099;488832;9,8;0,95;2,2135756
120100;480404;1283;2,54741;0,6;0,4;0,495;0,063;1;107,532;242496,8;489216;11,2;0,95;2,2157259
120200;480804;1284;2,48389;0,6;0,4;0,495;0,063;1;107,532;242803,2;489600;10,3;0,95;2,2162911
120300;481204;1285;2,43405;0,6;0,4;0,495;0,063;1;107,532;243087,3;489984;9,8;0,95;2,217928
120400;481604;1286;2,32297;0,6;0,4;0,495;0,063;1;107,532;243406,6;490368;10,5;0,95;2,2183391
120500;482004;1287;2,40142;0,6;0,4;0,495;0,063;1;107,532;243695,4;490752;10,1;0,95;2,2229056
120600;482404;1288;2,28591;0,6;0,4;0,495;0,063;1;107,532;243991,6;491136;10,5;0,95;2,2235535
120700;482804;1290;2,39643;0,6;0,4;0,495;0,063;1;107,532;244320,3;491648;10,4;0,95;2,2249863
120800;483204;1291;2,36779;0,6;0,4;0,495;0,063;1;107,532;244537,5;492032;10,6;0,95;2,2259014
120900;483604;1291;2,31102;0,6;0,4;0,495;0,063;1;107,532;244805,8;492416;9,8;0,95;2,2265734
121000;484004;1292;2,44794;0,6;0,4;0,495;0,063;1;107,532;245052,8;492800;10;0,95;2,2273418
121100;484404;1293;2,23558;0,6;0,4;0,495;0,063;1;107,532;245320,4;493184;9,8;0,95;2,2269549
121200;484804;1294;2,25691;0,6;0,4;0,495;0,063;1;107,532;245535;493568;10,7;0,95;2,2278767
121300;485204;1296;2,24383;0,6;0,4;0,495;0,063;1;107,532;245837,7;493952;10,2;0,95;2,2285196
121400;485604;1296;2,36248;0,6;0,4;0,495;0,063;1;107,532;246080,7;494336;9,9;0,95;2,2297778
121500;486004;1297;2,33137;0,6;0,4;0,495;0,063;1;107,532;246327,4;494720;9,5;0,95;2,2298903
121600;486404;1298;2,20676;0,6;0,4;0,495;0,063;1;107,532;246677,9;495232;9,5;0,95;2,2297052
121700;486804;1299;2,28815;0,6;0,4;0,495;0,063;1;107,532;246949,7;495616;10,5;0,95;2,2311869
121800;487204;1300;2,24196;0,6;0,4;0,495;0,063;1;107,532;247159,2;496000;10;0,95;2,2305925
121900;487604;1301;2,39217;0,6;0,4;0,495;0,063;1;107,532;247403,8;496384;9,5;0,95;2,2313248
122000;488004;1303;2,24394;0,6;0,4;0,495;0,063;1;107,532;247604,5;496768;10,7;0,95;2,2305905
122100;488404;1304;2,26114;0,6;0,4;0,495;0,063;1;107,532;247810,2;497152;10,3;0,95;2,2320143
122200;488804;1305;2,34365;0,6;0,4;0,495;0,063;1;107,532;248041,6;497536;9,7;0,95;2,234495
122300;489204;1306;2,32681;0,6;0,4;0,495;0,063;1;107,532;248207,8;497920;9,7;0,94;2,2345712
122400;489604;1307;2,2496;0,6;0,4;0,495;0,063;1;107,532;248530,2;498432;9,8;0,94;2,2336001
122500;490004;1308;2,21098;0,6;0,4;0,495;0,063;1;107,532;248750,5;498816;9,7;0,94;2,2343955
122600;490404;1310;2,17891;0,6;0,4;0,495;0,063;1;107,532;249007,5;499200;9,7;0,94;2,2356206
122700;490804;1311;2,27822;0,6;0,4;0,495;0,063;1;107,532;249210,4;499584;9,9;0,94;2,23736
122800;491204;1312;2,14603;0,6;0,4;0,495;0,063;1;107,532;249441,5;499968;9,9;0,94;2,2383426
122900;491604;1313;2,2137;0,6;0,4;0,495;0,063;1;107,532;249601,9;500352;10,2;0,94;2,239601
123000;492004;1314;2,13343;0,6;0,4;0,495;0,063;1;107,532;249798,2;500736;10,5;0,94;2,2408623
123100;492404;1315;2,24491;0,6;0,4;0,495;0,063;1;107,532;250046,7;501120;10,2;0,94;2,242471
123200;492804;1316;2,14726;0,6;0,4;0,495;0,063;1;107,532;250252,6;501504;9,6;0,94;2,2432442
123300;493204;1317;2,21038;0,6;0,4;0,495;0,063;1;107,532;250575,4;502016;9,6;0,94;2,2461668
123400;493604;1318;2,22837;0,6;0,4;0,495;0,063;1;107,532;250773,3;502400;10,3;0,94;2,2459161
123500;494004;1319;2,21859;0,6;0,4;0,495;0,063;1;107,532;251004,4;502784;9,6;0,94;2,2461549
123600;494404;1321;2,0761;0,6;0,4;0,495;0,063;1;107,532;251169,5;503168;10,2;0,94;2,2463243
123700;494804;1322;2,13033;0,6;0,4;0,495;0,063;1;107,532;251390;503552;10,3;0,94;2,248274
123800;495204;1322;2,2739;0,6;0,4;0,495;0,063;1;107,532;251586,9;503936;9,8;0,94;2,250032
123900;495604;1324;2,3049;0,6;0,4;0,495;0,063;1;107,532;251789,7;504320;10,4;0,94;2,2508996
124000;496004;1325;2,24743;0,6;0,4;0,495;0,063;1;107,532;251988;504704;9,8;0,94;2,2500248
124100;496404;1326;2,11938;0,6;0,4;0,495;0,063;1;107,532;252286,2;505216;9,5;0,94;2,2495989
124200;496804;1327;2,23576;0,6;0,4;0,495;0,063;1;107,532;252495,7;505600;9,7;0,94;2,2517398
124300;497204;1328;2,33766;0,6;0,4;0,495;0,063;1;107,532;252720;505984;10,1;0,94;2,2522106
124400;497604;1329;2,21219;0,6;0,4;0,495;0,063;1;107,532;252965;506368;10,3;0,94;2,2503443
124500;498004;1330;2,19169;0,6;0,4;0,495;0,063;1;107,532;253190,9;506752;10,2;0,94;2,2496799
124600;498404;1331;2,1273;0,6;0,4;0,495;0,063;1;107,532;253421,3;507136;9,6;0,94;2,2496866
124700;498804;1331;2,26732;0,6;0,4;0,495;0,063;1;107,532;253616,6;507520;10,2;0,94;2,2509687
124800;499204;1332;2,15805;0,6;0,4;0,495;0,063;1;107,532;253832,1;507904;9,9;0,94;2,2522725
124900;499604;1333;2,22722;0,6;0,4;0,495;0,063;1;107,532;254074,3;508288;9,7;0,94;2,2534527
125000;500004;1334;2,05773;0,6;0,4;0,495;0,063;1;107,532;254315,9;508800;10;0,94;2,2532051
125100;500404;1335;2,23703;0,6;0,4;0,5;0,063;1;109,67;254527,6;509184;9,5;0,94;2,2547036
125200;500804;1335;2,22174;0,6;0,4;0,5;0,063;1;109,67;254736,1;509568;9,9;0,94;2,2546045
125300;501204;1336;2,19751;0,6;0,4;0,5;0,063;1;109,67;254926,2;509952;10,4;0,94;2,2579934
125400;501604;1337;2,06663;0,6;0,4;0,5;0,063;1;109,67;255127,4;510336;9,9;0,94;2,2587944
125500;502004;1338;2,23292;0,6;0,4;0,5;0,063;1;109,67;255290,7;510720;9,8;0,94;2,260735
125600;502404;1340;2,1381;0,6;0,4;0,5;0,063;1;109,67;255492,5;511104;9,8;0,94;2,2606899
125700;502804;1340;2,18806;0,6;0,4;0,5;0,063;1;109,67;255705,8;511488;10,1;0,94;2,2616486
125800;503204;1341;2,15153;0,6;0,4;0,5;0,063;1;109,67;256010,2;512000;9,9;0,94;2,2622335
125900;503604;1342;2,13945;0,6;0,4;0,5;0,063;1;109,67;256210,2;512384;9,7;0,94;2,2621795
126000;504004;1343;2,2457;0,6;0,4;0,5;0,063;1;109,67;256428,5;512768;11,3;0,94;2,2636673
126100;504404;1344;2,22077;0,6;0,4;0,5;0,063;1;109,67;256668,2;513152;9,8;0,94;2,2636203
126200;504804;1345;2,05578;0,6;0,4;0,5;0,063;1;109,67;256837,5;513536;10;0,94;2,2640834
126300;505204;1346;2,16558;0,6;0,4;0,5;0,063;1;109,67;257050,1;513920;10,9;0,94;2,2671345
126400;505604;1347;2,13471;0,6;0,4;0,5;0,063;1;109,67;257252,5;514304;9,9;0,94;2,2678184
126500;506004;1349;2,23507;0,6;0,4;0,5;0,063;1;109,67;257413,3;514688;10;0,94;2,2689047
126600;506404;1349;2,14488;0,6;0,4;0,5;0,063;1;109,67;257654,8;515072;10;0,94;2,2693533
126700;506804;1351;2,09976;0,6;0,4;0,5;0,063;1;109,67;257958,1;515584;10,2;0,94;2,271027
126800;507204;1352;2,18707;0,6;0,4;0,5;0,063;1;109,67;258124,8;515968;9,9;0,94;2,2727044
126900;507604;1352;2,0873;0,6;0,4;0,5;0,063;1;109,67;258347,6;516352;9,7;0,94;2,2728514
127000;508004;1353;2,21964;0,6;0,4;0,5;0,063;1;109,67;258570,8;516736;9,5;0,94;2,2753017
127100;508404;1354;2,17808;0,6;0,4;0,5;0,063;1;109,67;258744,6;517120;10,1;0,94;2,2750869
127200;508804;1355;2,2394;0,6;0,4;0,5;0,063;1;109,67;258984,9;517504;10,2;0,94;2,2751502
127300;509204;1356;2,12939;0,6;0,4;0,5;0,063;1;109,67;259220,1;517888;11;0,94;2,2750044
127400;509604;1357;2,13422;0,6;0,4;0,5;0,063;1;109,67;259362,5;518272;10,8;0,94;2,2763075
127500;510004;1358;2,10278;0,6;0,4;0,5;0,063;1;109,67;259664,3;518784;10,7;0,94;2,2779381
127600;510404;1359;2,10901;0,6;0,4;0,5;0,063;1;109,67;259864,4;519168;11,1;0,94;2,2799487
127700;510804;1359;2,10278;0,6;0,4;0,5;0,063;1;109,67;260035,5;519552;11,6;0,94;2,2811096
127800;511204;1360;2,21378;0,6;0,4;0,5;0,063;1;109,67;260262,2;519936;11,4;0,94;2,2818014
127900;511604;1361;2,21675;0,6;0,4;0,5;0,063;1;109,67;260443,6;520320;9,8;0,94;2,2823829
128000;512004;1362;2,13191;0,6;0,4;0,5;0,063;1;109,67;260584,6;520704;10,4;0,94;2,2821253
128100;512404;1363;2,25039;0,6;0,4;0,5;0,063;1;109,67;260738,8;521088;10;0,94;2,2823359
128200;512804;1365;2,07716;0,6;0,4;0,5;0,063;1;109,67;260964,4;521472;10,1;0,94;2,2823906
128300;513204;1365;2,10725;0,6;0,4;0,5;0,063;1;109,67;261176,5;521856;10,9;0,94;2,284743
128400;513604;1366;2,2275;0,6;0,4;0,5;0,063;1;109,67;261483,4;522368;9,5;0,94;2,2858111
128500;514004;1367;2,17888;0,6;0,4;0,5;0,063;1;109,67;261694,3;522752;11,1;0,94;2,2861482
128600;514404;1368;2,24144;0,6;0,4;0,5;0,063;1;109,67;261933,8;523136;9,6;0,94;2,2872491
128700;514804;1369;2,04043;0,6;0,4;0,5;0,063;1;109,67;262103;523520;11,7;0,94;2,2868998
128800;515204;1370;2,16521;0,6;0,4;0,5;0,063;1;109,67;262337,9;523904;11,3;0,94;2,2889022
128900;515604;1371;2,20264;0,6;0,4;0,5;0,063;1;109,67;262600,2;524288;11,5;0,94;2,2894332
129000;516004;1373;2,15864;0,6;0,4;0,5;0,063;1;109,67;262786,2;524672;11,4;0,94;2,2887416
129100;516404;1374;2,12537;0,6;0,4;0,5;0,063;1;109,67;263002,5;525056;11,7;0,94;2,2896496
129200;516804;1375;2,21937;0,6;0,4;0,5;0,063;1;109,67;263292,5;525568;11,4;0,94;2,2904768
129300;517204;1376;2,25284;0,6;0,4;0,5;0,063;1;109,67;263514,8;525952;11,7;0,94;2,2903397
129400;517604;1377;2,14531;0,6;0,4;0,5;0,063;1;109,67;263724;526336;11,5;0,94;2,2901109
129500;518004;1378;2,08944;0,6;0,4;0,5;0,063;1;109,67;263901,5;526720;12;0,94;2,2912653
129600;518404;1379;2,26411;0,6;0,4;0,5;0,063;1;109,67;264117,9;527104;11,7;0,94;2,2924354
129700;518804;1380;2,11241;0,6;0,4;0,5;0,063;1;109,67;264305,7;527488;11,7;0,94;2,2929433
129800;519204;1381;2,25045;0,6;0,4;0,5;0,063;1;109,67;264501,9;527872;11,8;0,94;2,2934823
129900;519604;1382;2,17476;0,6;0,4;0,5;0,063;1;109,67;264682,1;528256;11,9;0,94;2,2940075
130000;520004;1383;2,20074;0,6;0,4;0,5;0,063;1;109,67;264913,2;528640;11,1;0,94;2,2952304
130100;520404;1384;2,60393;0,6;0,4;0,501;0,063;1;111,476;265345,7;529152;11,2;0,94;2,2948264
130200;520804;1385;2,64758;0,6;0,4;0,501;0,063;1;111,476;265668,9;529536;11,4;0,94;2,2965719
130300;521204;1386;2,47516;0,6;0,4;0,501;0,063;1;111,476;265953,9;529920;11,9;0,94;2,2954093
130400;521604;1388;2,77962;0,6;0,4;0,501;0,063;1;111,476;266235;530304;11,7;0,94;2,296684
130500;522004;1389;2,46621;0,6;0,4;0,501;0,063;1;111,476;266519,3;530688;11,4;0,94;2,2960024
130600;522404;1390;2,42919;0,6;0,4;0,501;0,063;1;111,476;266805,7;531072;11,8;0,94;2,2955818
130700;522804;1391;2,48794;0,6;0,4;0,501;0,063;1;111,476;267093,2;531456;11,6;0,94;2,2958667
130800;523204;1392;2,43499;0,6;0,4;0,501;0,063;1;111,476;267395,2;531840;11,8;0,94;2,297447
130900;523604;1393;2,38786;0,6;0,4;0,501;0,063;1;111,476;267663,4;532224;11,5;0,94;2,2985919
131000;524004;1395;2,40925;0,6;0,4;0,501;0,063;1;111,476;267976,5;532736;11,2;0,94;2,3006137
131100;524404;1396;2,32776;0,6;0,4;0,501;0,063;1;111,476;268170;533120;10,7;0,94;2,3010925
131200;524804;1397;2,3212;0,6;0,4;0,501;0,063;1;111,476;268421,4;533504;11,5;0,94;2,3037628
131300;525204;1398;2,36965;0,6;0,4;0,501;0,063;1;111,476;268679,9;533888;11,1;0,94;2,3057803
131400;525604;1399;2,37373;0,6;0,4;0,501;0,063;1;111,476;268913,9;534272;11,1;0,94;2,3066214
131500;526004;1400;2,31286;0,6;0,4;0,501;0,063;1;111,476;269151,6;534656;11,4;0,94;2,3066024
131600;526404;1401;2,35493;0,6;0,4;0,501;0,063;1;111,476;269418,4;535040;11,2;0,94;2,3081421
131700;526804;1401;2,22871;0,6;0,4;0,501;0,063;1;111,476;269653,8;535424;11,2;0,94;2,3080739
131800;527204;1403;2,31519;0,6;0,4;0,501;0,063;1;111,476;269975,2;535936;10,9;0,94;2,3097586
131900;527604;1403;2,31874;0,6;0,4;0,501;0,063;1;111,476;270228,8;536320;11,2;0,94;2,3117125
132000;528004;1404;2,38632;0,6;0,4;0,501;0,063;1;111,476;270436,9;536704;11,3;0,94;2,3129875
132100;528404;1406;2,50921;0,6;0,4;0,501;0,063;1;111,476;270708,1;537088;11,1;0,94;2,3138895
132200;528804;1407;2,35127;0,6;0,4;0,501;0,063;1;111,476;270940,8;537472;11,4;0,94;2,313366
132300;529204;1408;2,2297;0,6;0,4;0,501;0,063;1;111,476;271210,3;537856;11,3;0,94;2,3145157
132400;529604;1409;2,32914;0,6;0,4;0,501;0,063;1;111,476;271459,2;538240;11,1;0,94;2,3169433
132500;530004;1410;2,33349;0,6;0,4;0,501;0,063;1;111,476;271727,2;538624;11,2;0,94;2,3169936
132600;530404;1412;2,35285;0,6;0,4;0,501;0,063;1;111,476;271928,2;539008;11,2;0,94;2,317408
132700;530804;1413;2,37648;0,6;0,4;0,501;0,063;1;111,476;272257,5;539520;10,7;0,94;2,3184532
132800;531204;1414;2,27187;0,6;0,4;0,501;0,063;1;111,476;272502,7;539904;11,1;0,94;2,3190658
